province,district,month,cloud_cover_pct
Denizli,Çameli,3,50.24
Denizli,Çameli,4,40.27
Denizli,Çameli,5,38.2
Denizli,Çameli,6,23.72
Denizli,Çameli,7,9.0
Denizli,Çameli,8,11.38
Denizli,Çameli,9,15.58
Denizli,Çameli,10,25.38
Denizli,Çameli,11,37.47
Denizli,Çameli,12,48.08
Aydin,Çine,1,49.87
Aydin,Çine,2,45.2
Aydin,Çine,3,45.74
Aydin,Çine,4,37.97
Aydin,Çine,5,35.53
Aydin,Çine,6,20.91
Aydin,Çine,7,5.18
Aydin,Çine,8,7.72
Aydin,Çine,9,13.93
Aydin,Çine,10,22.73
Aydin,Çine,11,37.73
Aydin,Çine,12,45.29
Aydin,İncirliova,1,49.41
Aydin,İncirliova,2,46.41
Aydin,İncirliova,3,46.75
Aydin,İncirliova,4,38.22
Aydin,İncirliova,5,36.19
Aydin,İncirliova,6,21.52
Aydin,İncirliova,7,4.65
Aydin,İncirliova,8,6.69
Aydin,İncirliova,9,14.23
Aydin,İncirliova,10,23.75
Aydin,İncirliova,11,38.53
Aydin,İncirliova,12,45.98
Balikesir,Ayvalık,1,54.73
Balikesir,Ayvalık,2,50.24
Balikesir,Ayvalık,3,49.01
Balikesir,Ayvalık,4,40.06
Balikesir,Ayvalık,5,39.15
Balikesir,Ayvalık,6,23.16
Balikesir,Ayvalık,7,4.67
Balikesir,Ayvalık,8,5.65
Balikesir,Ayvalık,9,19.28
Balikesir,Ayvalık,10,27.33
Balikesir,Ayvalık,11,43.6
Balikesir,Ayvalık,12,51.31
Balikesir,Balya,1,68.31
Balikesir,Balya,2,64.69
Balikesir,Balya,3,63.05
Balikesir,Balya,4,49.38
Balikesir,Balya,5,50.91
Balikesir,Balya,6,36.69
Balikesir,Balya,7,17.06
Balikesir,Balya,8,25.41
Balikesir,Balya,9,33.92
Balikesir,Balya,10,49.84
Balikesir,Balya,11,59.22
Balikesir,Balya,12,65.4
Balikesir,Bandırma,1,69.77
Balikesir,Bandırma,2,64.36
Balikesir,Bandırma,3,63.06
Balikesir,Bandırma,4,47.79
Balikesir,Bandırma,5,49.62
Balikesir,Bandırma,6,34.84
Balikesir,Bandırma,7,14.62
Balikesir,Bandırma,8,18.47
Balikesir,Bandırma,9,32.48
Balikesir,Bandırma,10,47.59
Balikesir,Bandırma,11,59.41
Balikesir,Bandırma,12,66.07
Balikesir,Bigadiç,1,64.05
Balikesir,Bigadiç,2,61.59
Balikesir,Bigadiç,3,60.37
Balikesir,Bigadiç,4,48.74
Balikesir,Bigadiç,5,49.91
Balikesir,Bigadiç,6,35.49
Balikesir,Bigadiç,7,13.31
Balikesir,Bigadiç,8,18.63
Balikesir,Bigadiç,9,27.63
Balikesir,Bigadiç,10,42.2
Balikesir,Bigadiç,11,51.6
Balikesir,Bigadiç,12,59.89
Balikesir,Burhaniye,1,60.44
Balikesir,Burhaniye,2,56.4
Balikesir,Burhaniye,3,53.29
Balikesir,Burhaniye,4,42.19
Balikesir,Burhaniye,5,42.42
Balikesir,Burhaniye,6,26.17
Balikesir,Burhaniye,7,6.7
Balikesir,Burhaniye,8,9.44
Balikesir,Burhaniye,9,21.55
Balikesir,Burhaniye,10,32.58
Balikesir,Burhaniye,11,47.39
Balikesir,Burhaniye,12,55.88
Balikesir,Dursunbey,1,64.87
Balikesir,Dursunbey,2,62.92
Balikesir,Dursunbey,3,62.25
Balikesir,Dursunbey,4,49.71
Balikesir,Dursunbey,5,51.3
Balikesir,Dursunbey,6,39.37
Balikesir,Dursunbey,7,15.92
Balikesir,Dursunbey,8,20.15
Balikesir,Dursunbey,9,30.68
Balikesir,Dursunbey,10,42.52
Balikesir,Dursunbey,11,50.39
Balikesir,Dursunbey,12,60.41
Balikesir,Edremit,1,62.53
Balikesir,Edremit,2,58.27
Balikesir,Edremit,3,54.93
Balikesir,Edremit,4,43.04
Balikesir,Edremit,5,43.07
Balikesir,Edremit,6,26.87
Balikesir,Edremit,7,7.32
Balikesir,Edremit,8,9.77
Balikesir,Edremit,9,22.06
Balikesir,Edremit,10,34.13
Balikesir,Edremit,11,48.55
Balikesir,Edremit,12,57.91
Balikesir,Erdek,1,69.17
Balikesir,Erdek,2,63.04
Balikesir,Erdek,3,61.94
Balikesir,Erdek,4,46.43
Balikesir,Erdek,5,49.34
Balikesir,Erdek,6,34.87
Balikesir,Erdek,7,15.83
Balikesir,Erdek,8,20.74
Balikesir,Erdek,9,34.33
Balikesir,Erdek,10,49.87
Balikesir,Erdek,11,60.37
Balikesir,Erdek,12,65.91
Istanbul,Pendik,1,66.92
Istanbul,Pendik,2,63.6
Istanbul,Pendik,3,62.3
Istanbul,Pendik,4,48.95
Istanbul,Pendik,5,51.01
Istanbul,Pendik,6,39.0
Istanbul,Pendik,7,19.42
Istanbul,Pendik,8,21.69
Istanbul,Pendik,9,35.11
Istanbul,Pendik,10,46.68
Istanbul,Pendik,11,55.72
Istanbul,Pendik,12,62.86
Istanbul,Sancaktepe,1,67.98
Istanbul,Sancaktepe,2,64.26
Istanbul,Sancaktepe,3,63.13
Istanbul,Sancaktepe,4,49.65
Istanbul,Sancaktepe,5,52.24
Istanbul,Sancaktepe,6,39.95
Istanbul,Sancaktepe,7,20.59
Istanbul,Sancaktepe,8,22.91
Istanbul,Sancaktepe,9,36.08
Istanbul,Sancaktepe,10,48.12
Istanbul,Sancaktepe,11,57.69
Istanbul,Sancaktepe,12,63.69
Istanbul,Sarıyer,1,69.97
Istanbul,Sarıyer,2,65.9
Istanbul,Sarıyer,3,63.99
Istanbul,Sarıyer,4,49.8
Istanbul,Sarıyer,5,53.13
Istanbul,Sarıyer,6,40.78
Istanbul,Sarıyer,7,22.65
Istanbul,Sarıyer,8,26.8
Istanbul,Sarıyer,9,41.2
Istanbul,Sarıyer,10,53.74
Istanbul,Sarıyer,11,62.36
Istanbul,Sarıyer,12,65.61
Istanbul,Silivri,1,66.58
Istanbul,Silivri,2,63.0
Istanbul,Silivri,3,61.02
Istanbul,Silivri,4,46.71
Istanbul,Silivri,5,50.12
Istanbul,Silivri,6,36.59
Istanbul,Silivri,7,15.95
Istanbul,Silivri,8,18.89
Istanbul,Silivri,9,33.96
Istanbul,Silivri,10,45.27
Istanbul,Silivri,11,57.71
Istanbul,Silivri,12,62.62
Istanbul,Sultanbeyli,1,67.98
Istanbul,Sultanbeyli,2,64.26
Istanbul,Sultanbeyli,3,63.13
Istanbul,Sultanbeyli,4,49.65
Istanbul,Sultanbeyli,5,52.24
Istanbul,Sultanbeyli,6,39.95
Istanbul,Sultanbeyli,7,20.59
Istanbul,Sultanbeyli,8,22.91
Istanbul,Sultanbeyli,9,36.08
Istanbul,Sultanbeyli,10,48.12
Istanbul,Sultanbeyli,11,57.69
Istanbul,Sultanbeyli,12,63.69
Istanbul,Sultangazi,1,70.17
Istanbul,Sultangazi,2,65.55
Istanbul,Sultangazi,3,63.57
Istanbul,Sultangazi,4,48.89
Istanbul,Sultangazi,5,52.39
Istanbul,Sultangazi,6,40.36
Istanbul,Sultangazi,7,21.15
Istanbul,Sultangazi,8,25.51
Istanbul,Sultangazi,9,39.8
Istanbul,Sultangazi,10,51.73
Istanbul,Sultangazi,11,61.23
Istanbul,Sultangazi,12,65.28
Istanbul,Tuzla,1,67.08
Istanbul,Tuzla,2,63.38
Istanbul,Tuzla,3,62.33
Istanbul,Tuzla,4,48.99
Istanbul,Tuzla,5,50.8
Istanbul,Tuzla,6,39.12
Istanbul,Tuzla,7,19.22
Istanbul,Tuzla,8,21.6
Istanbul,Tuzla,9,34.68
Istanbul,Tuzla,10,46.21
Istanbul,Tuzla,11,55.07
Istanbul,Tuzla,12,62.69
Istanbul,Zeytinburnu,1,68.07
Istanbul,Zeytinburnu,2,64.11
Istanbul,Zeytinburnu,3,62.47
Istanbul,Zeytinburnu,4,48.54
Istanbul,Zeytinburnu,5,51.34
Istanbul,Zeytinburnu,6,37.82
Istanbul,Zeytinburnu,7,18.29
Istanbul,Zeytinburnu,8,21.57
Istanbul,Zeytinburnu,9,35.68
Istanbul,Zeytinburnu,10,47.89
Istanbul,Zeytinburnu,11,58.09
Istanbul,Zeytinburnu,12,63.44
Istanbul,Çatalca,1,69.39
Istanbul,Çatalca,2,65.3
Istanbul,Çatalca,3,63.4
Istanbul,Çatalca,4,48.8
Istanbul,Çatalca,5,52.6
Istanbul,Çatalca,6,38.89
Istanbul,Çatalca,7,19.15
Istanbul,Çatalca,8,23.23
Istanbul,Çatalca,9,37.89
Istanbul,Çatalca,10,50.22
Istanbul,Çatalca,11,61.81
Istanbul,Çatalca,12,65.34
Istanbul,Çekmekoy,1,69.09
Istanbul,Çekmekoy,2,64.68
Istanbul,Çekmekoy,3,63.47
Istanbul,Çekmekoy,4,49.57
Istanbul,Çekmekoy,5,52.52
Istanbul,Çekmekoy,6,40.26
Istanbul,Çekmekoy,7,21.33
Istanbul,Çekmekoy,8,24.27
Istanbul,Çekmekoy,9,37.19
Istanbul,Çekmekoy,10,49.23
Istanbul,Çekmekoy,11,59.03
Istanbul,Çekmekoy,12,64.47
Yozgat,Aydıncık,1,61.62
Yozgat,Aydıncık,2,58.71
Yozgat,Aydıncık,3,63.9
Yozgat,Aydıncık,4,54.26
Yozgat,Aydıncık,5,53.65
Yozgat,Aydıncık,6,40.26
Yozgat,Aydıncık,7,19.95
Yozgat,Aydıncık,8,20.29
Yozgat,Aydıncık,9,30.1
Yozgat,Aydıncık,10,45.14
Yozgat,Aydıncık,11,45.58
Yozgat,Aydıncık,12,55.7
Yozgat,Boğazlıyan,1,60.54
Yozgat,Boğazlıyan,2,54.71
Yozgat,Boğazlıyan,3,59.42
Yozgat,Boğazlıyan,4,50.85
Yozgat,Boğazlıyan,5,47.04
Yozgat,Boğazlıyan,6,31.42
Yozgat,Boğazlıyan,7,10.78
Yozgat,Boğazlıyan,8,10.11
Yozgat,Boğazlıyan,9,16.9
Yozgat,Boğazlıyan,10,32.44
Yozgat,Boğazlıyan,11,41.62
Yozgat,Boğazlıyan,12,54.13
Yozgat,Kadışehri,1,62.97
Yozgat,Kadışehri,2,58.21
Yozgat,Kadışehri,3,63.76
Yozgat,Kadışehri,4,54.35
Yozgat,Kadışehri,5,51.79
Yozgat,Kadışehri,6,39.15
Yozgat,Kadışehri,7,21.1
Yozgat,Kadışehri,8,20.11
Yozgat,Kadışehri,9,27.62
Yozgat,Kadışehri,10,42.46
Yozgat,Kadışehri,11,45.3
Yozgat,Kadışehri,12,55.71
Yozgat,Merkez,1,60.36
Yozgat,Merkez,2,56.36
Yozgat,Merkez,3,60.35
Yozgat,Merkez,4,51.04
Yozgat,Merkez,5,49.75
Yozgat,Merkez,6,36.05
Yozgat,Merkez,7,13.73
Yozgat,Merkez,8,14.17
Yozgat,Merkez,9,21.58
Yozgat,Merkez,10,37.05
Yozgat,Merkez,11,43.07
Yozgat,Merkez,12,53.98
Yozgat,Saraykent,1,62.3
Yozgat,Saraykent,2,57.13
Yozgat,Saraykent,3,62.68
Yozgat,Saraykent,4,53.7
Yozgat,Saraykent,5,50.79
Yozgat,Saraykent,6,37.34
Yozgat,Saraykent,7,18.95
Yozgat,Saraykent,8,17.91
Yozgat,Saraykent,9,25.5
Yozgat,Saraykent,10,40.37
Yozgat,Saraykent,11,44.66
Yozgat,Saraykent,12,55.26
Yozgat,Sarıkaya,1,60.7
Yozgat,Sarıkaya,2,55.95
Yozgat,Sarıkaya,3,61.47
Yozgat,Sarıkaya,4,52.67
Yozgat,Sarıkaya,5,49.3
Yozgat,Sarıkaya,6,34.67
Yozgat,Sarıkaya,7,15.63
Yozgat,Sarıkaya,8,13.78
Yozgat,Sarıkaya,9,21.05
Yozgat,Sarıkaya,10,36.25
Yozgat,Sarıkaya,11,42.95
Yozgat,Sarıkaya,12,54.41
Yozgat,Sorgun,1,63.32
Yozgat,Sorgun,2,58.17
Yozgat,Sorgun,3,62.0
Yozgat,Sorgun,4,52.63
Yozgat,Sorgun,5,50.33
Yozgat,Sorgun,6,36.04
Yozgat,Sorgun,7,15.17
Yozgat,Sorgun,8,15.13
Yozgat,Sorgun,9,22.49
Yozgat,Sorgun,10,39.07
Yozgat,Sorgun,11,44.23
Yozgat,Sorgun,12,56.5
Yozgat,Yenifakılı,1,59.45
Yozgat,Yenifakılı,2,54.5
Yozgat,Yenifakılı,3,58.7
Yozgat,Yenifakılı,4,50.37
Yozgat,Yenifakılı,5,46.83
Yozgat,Yenifakılı,6,31.8
Yozgat,Yenifakılı,7,10.92
Yozgat,Yenifakılı,8,10.06
Yozgat,Yenifakılı,9,16.79
Yozgat,Yenifakılı,10,32.6
Yozgat,Yenifakılı,11,41.99
Yozgat,Yenifakılı,12,53.82
Yozgat,Yerköy,1,59.05
Yozgat,Yerköy,2,54.26
Yozgat,Yerköy,3,58.42
Yozgat,Yerköy,4,49.46
Yozgat,Yerköy,5,47.31
Yozgat,Yerköy,6,32.66
Yozgat,Yerköy,7,12.45
Yozgat,Yerköy,8,11.9
Yozgat,Yerköy,9,19.1
Yozgat,Yerköy,10,33.7
Yozgat,Yerköy,11,41.2
Yozgat,Yerköy,12,53.35
Yozgat,Çandır,1,60.87
Yozgat,Çandır,2,54.14
Yozgat,Çandır,3,59.9
Yozgat,Çandır,4,51.2
Yozgat,Çandır,5,47.3
Yozgat,Çandır,6,31.56
Yozgat,Çandır,7,10.84
Yozgat,Çandır,8,9.76
Yozgat,Çandır,9,16.67
Yozgat,Çandır,10,32.05
Yozgat,Çandır,11,41.25
Yozgat,Çandır,12,53.87
Elazığ,Maden,1,61.66
Elazığ,Maden,2,53.07
Elazığ,Maden,3,58.9
Elazığ,Maden,4,47.64
Elazığ,Maden,5,39.59
Elazığ,Maden,6,16.85
Elazığ,Maden,7,5.29
Elazığ,Maden,8,5.96
Elazığ,Maden,9,10.38
Elazığ,Maden,10,29.53
Elazığ,Maden,11,43.82
Elazığ,Maden,12,51.18
Elazığ,Merkez,1,62.21
Elazığ,Merkez,2,51.69
Elazığ,Merkez,3,57.54
Elazığ,Merkez,4,46.98
Elazığ,Merkez,5,40.66
Elazığ,Merkez,6,18.87
Elazığ,Merkez,7,5.09
Elazığ,Merkez,8,5.93
Elazığ,Merkez,9,11.17
Elazığ,Merkez,10,28.59
Elazığ,Merkez,11,43.36
Elazığ,Merkez,12,54.32
Elazığ,Palu,1,61.61
Elazığ,Palu,2,52.88
Elazığ,Palu,3,59.95
Elazığ,Palu,4,48.25
Elazığ,Palu,5,41.92
Elazığ,Palu,6,18.2
Elazığ,Palu,7,5.96
Elazığ,Palu,8,6.46
Elazığ,Palu,9,10.93
Elazığ,Palu,10,29.95
Elazığ,Palu,11,43.82
Elazığ,Palu,12,52.08
Elazığ,Sivrice,1,63.11
Elazığ,Sivrice,2,53.7
Elazığ,Sivrice,3,57.98
Elazığ,Sivrice,4,47.45
Elazığ,Sivrice,5,40.52
Elazığ,Sivrice,6,18.98
Elazığ,Sivrice,7,5.83
Elazığ,Sivrice,8,6.97
Elazığ,Sivrice,9,11.82
Elazığ,Sivrice,10,30.04
Elazığ,Sivrice,11,43.95
Elazığ,Sivrice,12,55.56
Erzincan,Kemah,1,63.47
Erzincan,Kemah,2,55.13
Erzincan,Kemah,3,64.04
Erzincan,Kemah,4,54.11
Erzincan,Kemah,5,50.74
Erzincan,Kemah,6,29.71
Erzincan,Kemah,7,11.54
Erzincan,Kemah,8,11.69
Erzincan,Kemah,9,17.71
Erzincan,Kemah,10,36.47
Erzincan,Kemah,11,46.36
Erzincan,Kemah,12,57.63
Erzincan,Kemaliye,1,64.0
Erzincan,Kemaliye,2,56.06
Erzincan,Kemaliye,3,60.76
Erzincan,Kemaliye,4,51.76
Erzincan,Kemaliye,5,46.05
Erzincan,Kemaliye,6,24.37
Erzincan,Kemaliye,7,6.51
Erzincan,Kemaliye,8,8.08
Erzincan,Kemaliye,9,14.87
Erzincan,Kemaliye,10,32.3
Erzincan,Kemaliye,11,45.82
Erzincan,Kemaliye,12,56.39
Erzincan,Merkez,1,62.91
Erzincan,Merkez,2,54.74
Erzincan,Merkez,3,63.59
Erzincan,Merkez,4,52.97
Erzincan,Merkez,5,50.79
Erzincan,Merkez,6,29.55
Erzincan,Merkez,7,13.64
Erzincan,Merkez,8,12.83
Erzincan,Merkez,9,19.1
Erzincan,Merkez,10,36.97
Erzincan,Merkez,11,46.86
Erzincan,Merkez,12,56.17
Erzincan,Otlukbeli,1,65.17
Erzincan,Otlukbeli,2,56.06
Erzincan,Otlukbeli,3,64.21
Erzincan,Otlukbeli,4,54.29
Erzincan,Otlukbeli,5,53.12
Erzincan,Otlukbeli,6,33.9
Erzincan,Otlukbeli,7,19.61
Erzincan,Otlukbeli,8,18.83
Erzincan,Otlukbeli,9,24.44
Erzincan,Otlukbeli,10,40.07
Erzincan,Otlukbeli,11,49.39
Erzincan,Otlukbeli,12,59.78
Erzincan,Refahiye,1,66.99
Erzincan,Refahiye,2,57.28
Erzincan,Refahiye,3,64.72
Erzincan,Refahiye,4,55.8
Erzincan,Refahiye,5,53.26
Erzincan,Refahiye,6,37.01
Erzincan,Refahiye,7,20.6
Erzincan,Refahiye,8,19.91
Erzincan,Refahiye,9,25.31
Erzincan,Refahiye,10,40.7
Erzincan,Refahiye,11,49.66
Erzincan,Refahiye,12,59.73
Erzincan,Tercan,1,62.41
Erzincan,Tercan,2,53.87
Erzincan,Tercan,3,62.28
Erzincan,Tercan,4,52.22
Erzincan,Tercan,5,49.25
Erzincan,Tercan,6,27.17
Erzincan,Tercan,7,12.95
Erzincan,Tercan,8,12.54
Erzincan,Tercan,9,17.86
Erzincan,Tercan,10,36.27
Erzincan,Tercan,11,47.84
Erzincan,Tercan,12,57.64
Konya,Halkapınar,1,57.86
Konya,Halkapınar,2,53.52
Konya,Halkapınar,3,55.06
Konya,Halkapınar,4,47.35
Konya,Halkapınar,5,39.82
Konya,Halkapınar,6,24.75
Konya,Halkapınar,7,7.46
Konya,Halkapınar,8,7.87
Konya,Halkapınar,9,11.71
Konya,Halkapınar,10,27.06
Konya,Halkapınar,11,38.68
Konya,Halkapınar,12,51.79
Konya,Hüyük,1,62.47
Konya,Hüyük,2,54.66
Konya,Hüyük,3,56.0
Konya,Hüyük,4,46.23
Konya,Hüyük,5,42.08
Konya,Hüyük,6,29.97
Konya,Hüyük,7,11.04
Konya,Hüyük,8,12.22
Konya,Hüyük,9,17.31
Konya,Hüyük,10,29.79
Konya,Hüyük,11,40.55
Konya,Hüyük,12,55.19
Konya,Ilgın,1,59.48
Konya,Ilgın,2,53.3
Konya,Ilgın,3,56.11
Konya,Ilgın,4,47.89
Konya,Ilgın,5,43.51
Konya,Ilgın,6,32.66
Konya,Ilgın,7,11.81
Konya,Ilgın,8,13.2
Konya,Ilgın,9,18.52
Konya,Ilgın,10,31.26
Konya,Ilgın,11,41.07
Konya,Ilgın,12,55.31
Konya,Kadınhanı,1,58.68
Konya,Kadınhanı,2,53.28
Konya,Kadınhanı,3,57.12
Konya,Kadınhanı,4,48.38
Konya,Kadınhanı,5,43.85
Konya,Kadınhanı,6,31.92
Konya,Kadınhanı,7,11.73
Konya,Kadınhanı,8,13.17
Konya,Kadınhanı,9,18.59
Konya,Kadınhanı,10,31.59
Konya,Kadınhanı,11,40.25
Konya,Kadınhanı,12,54.08
Konya,Karapınar,1,59.42
Konya,Karapınar,2,51.77
Konya,Karapınar,3,52.72
Konya,Karapınar,4,44.78
Konya,Karapınar,5,38.3
Konya,Karapınar,6,23.92
Konya,Karapınar,7,6.05
Konya,Karapınar,8,6.52
Konya,Karapınar,9,11.86
Konya,Karapınar,10,25.76
Konya,Karapınar,11,37.09
Konya,Karapınar,12,53.81
Konya,Karatay,1,56.8
Konya,Karatay,2,50.08
Konya,Karatay,3,52.93
Konya,Karatay,4,45.99
Konya,Karatay,5,40.51
Konya,Karatay,6,28.83
Konya,Karatay,7,10.64
Konya,Karatay,8,10.65
Konya,Karatay,9,15.91
Konya,Karatay,10,28.28
Konya,Karatay,11,37.54
Konya,Karatay,12,51.15
Konya,Kulu,1,58.47
Konya,Kulu,2,52.71
Konya,Kulu,3,55.95
Konya,Kulu,4,47.1
Konya,Kulu,5,43.61
Konya,Kulu,6,31.5
Konya,Kulu,7,10.98
Konya,Kulu,8,11.38
Konya,Kulu,9,17.52
Konya,Kulu,10,30.28
Konya,Kulu,11,39.49
Konya,Kulu,12,55.42
Konya,Meram,1,57.54
Konya,Meram,2,50.4
Konya,Meram,3,53.26
Konya,Meram,4,45.93
Konya,Meram,5,40.58
Konya,Meram,6,28.83
Konya,Meram,7,10.92
Konya,Meram,8,11.09
Konya,Meram,9,16.05
Konya,Meram,10,28.49
Konya,Meram,11,37.95
Konya,Meram,12,51.76
Konya,Sarayönü,1,57.62
Konya,Sarayönü,2,52.32
Konya,Sarayönü,3,56.88
Konya,Sarayönü,4,48.14
Konya,Sarayönü,5,43.7
Konya,Sarayönü,6,31.35
Konya,Sarayönü,7,11.74
Konya,Sarayönü,8,12.59
Konya,Sarayönü,9,18.24
Konya,Sarayönü,10,31.66
Konya,Sarayönü,11,39.65
Konya,Sarayönü,12,53.09
Konya,Selçuklu,1,57.79
Konya,Selçuklu,2,50.56
Konya,Selçuklu,3,53.48
Konya,Selçuklu,4,46.15
Konya,Selçuklu,5,40.99
Konya,Selçuklu,6,29.42
Konya,Selçuklu,7,10.96
Konya,Selçuklu,8,11.75
Konya,Selçuklu,9,16.58
Konya,Selçuklu,10,29.0
Konya,Selçuklu,11,38.05
Konya,Selçuklu,12,51.95
Istanbul,Bakırköy,1,68.07
Istanbul,Bakırköy,2,64.11
Istanbul,Bakırköy,3,62.47
Istanbul,Bakırköy,4,48.54
Istanbul,Bakırköy,5,51.34
Istanbul,Bakırköy,6,37.82
Istanbul,Bakırköy,7,18.29
Istanbul,Bakırköy,8,21.57
Istanbul,Bakırköy,9,35.68
Istanbul,Bakırköy,10,47.89
Istanbul,Bakırköy,11,58.09
Istanbul,Bakırköy,12,63.44
Istanbul,Basaksehir,1,68.87
Istanbul,Basaksehir,2,65.27
Istanbul,Basaksehir,3,63.09
Istanbul,Basaksehir,4,48.61
Istanbul,Basaksehir,5,51.85
Istanbul,Basaksehir,6,38.76
Istanbul,Basaksehir,7,19.76
Istanbul,Basaksehir,8,23.48
Istanbul,Basaksehir,9,38.19
Istanbul,Basaksehir,10,50.6
Istanbul,Basaksehir,11,60.07
Istanbul,Basaksehir,12,64.32
Istanbul,Bayrampaşa,1,68.07
Istanbul,Bayrampaşa,2,64.11
Istanbul,Bayrampaşa,3,62.47
Istanbul,Bayrampaşa,4,48.54
Istanbul,Bayrampaşa,5,51.34
Istanbul,Bayrampaşa,6,37.82
Istanbul,Bayrampaşa,7,18.29
Istanbul,Bayrampaşa,8,21.57
Istanbul,Bayrampaşa,9,35.68
Istanbul,Bayrampaşa,10,47.89
Istanbul,Bayrampaşa,11,58.09
Istanbul,Bayrampaşa,12,63.44
Istanbul,Bağcılar,1,68.07
Istanbul,Bağcılar,2,64.11
Istanbul,Bağcılar,3,62.47
Istanbul,Bağcılar,4,48.54
Istanbul,Bağcılar,5,51.34
Istanbul,Bağcılar,6,37.82
Istanbul,Bağcılar,7,18.29
Istanbul,Bağcılar,8,21.57
Istanbul,Bağcılar,9,35.68
Istanbul,Bağcılar,10,47.89
Istanbul,Bağcılar,11,58.09
Istanbul,Bağcılar,12,63.44
Istanbul,Beykoz,1,69.97
Istanbul,Beykoz,2,65.9
Istanbul,Beykoz,3,63.99
Istanbul,Beykoz,4,49.8
Istanbul,Beykoz,5,53.13
Istanbul,Beykoz,6,40.78
Istanbul,Beykoz,7,22.65
Istanbul,Beykoz,8,26.8
Istanbul,Beykoz,9,41.2
Istanbul,Beykoz,10,53.74
Istanbul,Beykoz,11,62.36
Istanbul,Beykoz,12,65.61
Istanbul,Beylikduzu,1,67.34
Istanbul,Beylikduzu,2,64.27
Istanbul,Beylikduzu,3,62.24
Istanbul,Beylikduzu,4,47.84
Istanbul,Beylikduzu,5,51.19
Istanbul,Beylikduzu,6,37.59
Istanbul,Beylikduzu,7,18.11
Istanbul,Beylikduzu,8,21.69
Istanbul,Beylikduzu,9,36.1
Istanbul,Beylikduzu,10,48.47
Istanbul,Beylikduzu,11,58.69
Istanbul,Beylikduzu,12,63.59
Istanbul,Beyoğlu,1,68.55
Istanbul,Beyoğlu,2,64.07
Istanbul,Beyoğlu,3,62.69
Istanbul,Beyoğlu,4,49.01
Istanbul,Beyoğlu,5,51.79
Istanbul,Beyoğlu,6,38.98
Istanbul,Beyoğlu,7,19.23
Istanbul,Beyoğlu,8,22.26
Istanbul,Beyoğlu,9,35.96
Istanbul,Beyoğlu,10,48.16
Istanbul,Beyoğlu,11,58.16
Istanbul,Beyoğlu,12,63.73
Istanbul,Beşiktaş,1,68.55
Istanbul,Beşiktaş,2,64.07
Istanbul,Beşiktaş,3,62.69
Istanbul,Beşiktaş,4,49.01
Istanbul,Beşiktaş,5,51.79
Istanbul,Beşiktaş,6,38.98
Istanbul,Beşiktaş,7,19.23
Istanbul,Beşiktaş,8,22.26
Istanbul,Beşiktaş,9,35.96
Istanbul,Beşiktaş,10,48.16
Istanbul,Beşiktaş,11,58.16
Istanbul,Beşiktaş,12,63.73
Istanbul,Büyükçekmece,1,67.43
Istanbul,Büyükçekmece,2,64.32
Istanbul,Büyükçekmece,3,62.27
Istanbul,Büyükçekmece,4,47.88
Istanbul,Büyükçekmece,5,51.1
Istanbul,Büyükçekmece,6,37.59
Istanbul,Büyükçekmece,7,17.87
Istanbul,Büyükçekmece,8,21.72
Istanbul,Büyükçekmece,9,36.18
Istanbul,Büyükçekmece,10,48.47
Istanbul,Büyükçekmece,11,58.78
Istanbul,Büyükçekmece,12,63.41
Istanbul,Esenler,1,68.07
Istanbul,Esenler,2,64.11
Istanbul,Esenler,3,62.47
Istanbul,Esenler,4,48.54
Istanbul,Esenler,5,51.34
Istanbul,Esenler,6,37.82
Istanbul,Esenler,7,18.29
Istanbul,Esenler,8,21.57
Istanbul,Esenler,9,35.68
Istanbul,Esenler,10,47.89
Istanbul,Esenler,11,58.09
Istanbul,Esenler,12,63.44
Burdur,Karamanlı,1,53.75
Burdur,Karamanlı,2,48.81
Burdur,Karamanlı,3,50.42
Burdur,Karamanlı,4,41.73
Burdur,Karamanlı,5,39.74
Burdur,Karamanlı,6,26.9
Burdur,Karamanlı,7,11.01
Burdur,Karamanlı,8,12.76
Burdur,Karamanlı,9,17.19
Burdur,Karamanlı,10,25.28
Burdur,Karamanlı,11,36.18
Burdur,Karamanlı,12,48.07
Burdur,Kemer,1,54.66
Burdur,Kemer,2,49.91
Burdur,Kemer,3,50.02
Burdur,Kemer,4,41.37
Burdur,Kemer,5,39.12
Burdur,Kemer,6,25.75
Burdur,Kemer,7,9.64
Burdur,Kemer,8,11.22
Burdur,Kemer,9,16.31
Burdur,Kemer,10,25.25
Burdur,Kemer,11,36.9
Burdur,Kemer,12,48.99
Burdur,Merkez,1,57.75
Burdur,Merkez,2,52.1
Burdur,Merkez,3,52.2
Burdur,Merkez,4,43.51
Burdur,Merkez,5,39.44
Burdur,Merkez,6,26.92
Burdur,Merkez,7,8.19
Burdur,Merkez,8,10.61
Burdur,Merkez,9,16.43
Burdur,Merkez,10,26.22
Burdur,Merkez,11,40.47
Burdur,Merkez,12,51.34
Burdur,Tefenni,1,53.75
Burdur,Tefenni,2,48.81
Burdur,Tefenni,3,50.42
Burdur,Tefenni,4,41.73
Burdur,Tefenni,5,39.74
Burdur,Tefenni,6,26.9
Burdur,Tefenni,7,11.01
Burdur,Tefenni,8,12.76
Burdur,Tefenni,9,17.19
Burdur,Tefenni,10,25.28
Burdur,Tefenni,11,36.18
Burdur,Tefenni,12,48.07
Burdur,Yeşilova,1,53.77
